#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate.Subsampled_Continents_aligned_N5000_subsampled	gammaShape.Subsampled_Continents_aligned_N5000_subsampled	rateAC.Subsampled_Continents_aligned_N5000_subsampled	rateAG.Subsampled_Continents_aligned_N5000_subsampled	rateAT.Subsampled_Continents_aligned_N5000_subsampled	rateCG.Subsampled_Continents_aligned_N5000_subsampled	rateGT.Subsampled_Continents_aligned_N5000_subsampled	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.1	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.2	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.3	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.4	popSize	CoalescentConstant	rateIndicator.Continent.1	rateIndicator.Continent.2	rateIndicator.Continent.3	rateIndicator.Continent.4	rateIndicator.Continent.5	rateIndicator.Continent.6	rateIndicator.Continent.7	rateIndicator.Continent.8	rateIndicator.Continent.9	rateIndicator.Continent.10	rateIndicator.Continent.11	rateIndicator.Continent.12	rateIndicator.Continent.13	rateIndicator.Continent.14	rateIndicator.Continent.15	relativeGeoRates.Continent.1	relativeGeoRates.Continent.2	relativeGeoRates.Continent.3	relativeGeoRates.Continent.4	relativeGeoRates.Continent.5	relativeGeoRates.Continent.6	relativeGeoRates.Continent.7	relativeGeoRates.Continent.8	relativeGeoRates.Continent.9	relativeGeoRates.Continent.10	relativeGeoRates.Continent.11	relativeGeoRates.Continent.12	relativeGeoRates.Continent.13	relativeGeoRates.Continent.14	relativeGeoRates.Continent.15	traitClockRate.Continent	geoSubstModelLogger.Continent.relGeoRate_Africa_Asia	geoSubstModelLogger.Continent.relGeoRate_Africa_Europe	geoSubstModelLogger.Continent.relGeoRate_Africa_North_America	geoSubstModelLogger.Continent.relGeoRate_Africa_Oceania	geoSubstModelLogger.Continent.relGeoRate_Africa_South_America	geoSubstModelLogger.Continent.relGeoRate_Asia_Europe	geoSubstModelLogger.Continent.relGeoRate_Asia_North_America	geoSubstModelLogger.Continent.relGeoRate_Asia_Oceania	geoSubstModelLogger.Continent.relGeoRate_Asia_South_America	geoSubstModelLogger.Continent.relGeoRate_Europe_North_America	geoSubstModelLogger.Continent.relGeoRate_Europe_Oceania	geoSubstModelLogger.Continent.relGeoRate_Europe_South_America	geoSubstModelLogger.Continent.relGeoRate_North_America_Oceania	geoSubstModelLogger.Continent.relGeoRate_North_America_South_America	geoSubstModelLogger.Continent.relGeoRate_Oceania_South_America	YuleModel	birthRate
6501000	-71797.00225813154	-28307.973052535104	-43489.02920559643	-24755.704768648262	108.1690873371488	3956.4170363508038	0.0024381079239702043	0.6585644893092794	0.06498265164710668	0.4051373876571395	0.041015648162010344	0.03133174437175875	0.1081599426488906	0.32507148506452904	0.2826301253478577	0.23955478230950275	0.1527436072781104	75.22121556812849	-26509.516030476927	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.651003295654178	0.5417027246136455	0.6664955849722337	0.5366050292591553	0.4106472156571158	1.1172324115858054	2.0885478863884837	3.899240598052978	0.6752332011924848	4.629941030643489	1.7330202357835411	0.5602448478631712	1.48341487341082	0.9409381173804097	0.7047177852892177	0.3394726606497113	0.0	0.5417027246136455	0.6664955849722337	0.0	0.0	1.1172324115858054	2.0885478863884837	3.899240598052978	0.0	4.629941030643489	1.7330202357835411	0.0	1.48341487341082	0.9409381173804097	0.7047177852892177	-16939.785097166943	0.09425115868717496
6502000	-71801.46564549864	-28321.404802741436	-43480.0608427572	-24768.903222973888	108.16781139680697	3954.5978513218347	0.002624671273622128	0.6587849523666641	0.0649862755072231	0.40527133196210874	0.04103465284931338	0.031349700661845385	0.10817149698663472	0.31739855990229143	0.2903592078489859	0.2395655270030511	0.15267670524567156	75.22121556812849	-26505.087581439355	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.9548568467504706	0.4420425531008679	0.5573367404208459	1.0988069923092072	0.7118953090296878	0.7226224971607073	1.6651037774334687	2.8753337054126478	1.9194107689807391	3.199641459113396	1.3729565749806993	0.2871373838823826	1.7759389240482468	0.98020633272683	0.4302380981646287	0.3370779217180018	0.0	0.4420425531008679	0.5573367404208459	0.0	0.0	0.7226224971607073	1.6651037774334687	2.8753337054126478	0.0	3.199641459113396	1.3729565749806993	0.0	1.7759389240482468	0.98020633272683	0.4302380981646287	-16937.904128563034	0.091359066569742
6503000	-71802.66305568028	-28324.45062699387	-43478.21242868642	-24764.32066125128	107.86288502239466	3953.3297799382885	0.0025718624487106137	0.6587849523666641	0.0649862755072231	0.40527133196210874	0.04103465284931338	0.031349700661845385	0.10817149698663472	0.31739855990229143	0.2903592078489859	0.2395655270030511	0.15267670524567156	72.5937781146461	-26500.914372091833	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.9076521908302656	0.45198259348865977	0.5573613521966766	0.9548056358504607	1.141843265576664	0.8059391499172954	1.4203019535718338	2.4604398311210227	3.7296417603890633	2.902443597588324	1.344224526409933	0.1812002962980667	1.4236226321252576	0.8110286223785567	0.29082649330090515	0.31696254882909997	0.0	0.45198259348865977	0.5573613521966766	0.0	0.0	0.8059391499172954	1.4203019535718338	2.4604398311210227	0.0	2.902443597588324	1.344224526409933	0.0	1.4236226321252576	0.8110286223785567	0.29082649330090515	-16939.936181083885	0.08909381959416014
6504000	-71786.18400759711	-28324.424886481484	-43461.759121115625	-24762.133094594305	107.86288502239466	3949.2656594187233	0.0022613121737397276	0.6587849523666641	0.0649862755072231	0.40527133196210874	0.04103465284931338	0.04019683828073601	0.10817149698663472	0.31739855990229143	0.2903592078489859	0.2395655270030511	0.15267670524567156	72.01545789207766	-26489.975878013724	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.47798307874114726	0.2313901298956492	0.6837715142599566	0.5636443404250371	0.5244724371007022	0.6350890666665558	1.3923069956464977	2.347875181063415	1.7049513064508386	2.7525012220529823	1.4433242430560456	0.2564142774019487	1.1897092774202707	0.9771142271321567	0.3561017707905547	0.3161185279847575	0.0	0.2313901298956492	0.6837715142599566	0.0	0.0	0.6350890666665558	1.3923069956464977	2.347875181063415	0.0	2.7525012220529823	1.4433242430560456	0.0	1.1897092774202707	0.9771142271321567	0.3561017707905547	-16938.041656266098	0.09029096691599585
6505000	-71784.51403100268	-28321.155672778463	-43463.35835822421	-24760.400355059573	106.15163988503639	3946.576431126869	0.002279199396685302	0.6587849523666641	0.0649862755072231	0.40527133196210874	0.04103465284931338	0.04019683828073601	0.10817149698663472	0.31739855990229143	0.2903592078489859	0.2395655270030511	0.15267670524567156	74.05070517989891	-26492.71126612145	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.4291524621930443	0.26078309657669363	0.4259920162833496	0.32313704257663417	1.6175641055408736	0.6832218945603629	1.1445577602838541	2.690725623359943	1.457891303197725	2.523184305093672	1.2845477310850268	0.20952126683175393	1.106371393573804	0.7490316288067803	0.39083411926732364	0.31772441805115464	0.0	0.26078309657669363	0.4259920162833496	0.0	0.0	0.6832218945603629	1.1445577602838541	2.690725623359943	0.0	2.523184305093672	1.2845477310850268	0.0	1.106371393573804	0.7490316288067803	0.39083411926732364	-16937.112705607004	0.09177260676733834
6506000	-71783.25460233518	-28313.45518245673	-43469.79941987844	-24757.554387497374	106.76645938974684	3946.3803789793988	0.002425114599677184	0.6587849523666641	0.0649862755072231	0.40527133196210874	0.04103465284931338	0.04019683828073601	0.10817149698663472	0.31739855990229143	0.2903592078489859	0.2395655270030511	0.15267670524567156	74.05070517989891	-26497.985759172017	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.9113101664252427	0.481754768333222	0.5049615740553192	0.34102640387985367	1.4192310893346007	0.7678124075997899	1.3483092685854363	2.540023943025546	0.9333601265680983	3.0168885145112934	1.3675574781738484	0.31112835949380285	1.5473858423436668	0.6888351437095658	0.30149148348897903	0.31772441805115464	0.0	0.481754768333222	0.5049615740553192	0.0	0.0	0.7678124075997899	1.3483092685854363	2.540023943025546	0.0	3.0168885145112934	1.3675574781738484	0.0	1.5473858423436668	0.6888351437095658	0.30149148348897903	-16937.09471339036	0.09177260676733834
6507000	-71771.94505380653	-28314.35907725845	-43457.58597654807	-24759.668089020444	106.37875099707412	3940.940204140944	0.002425114599677184	0.6587849523666641	0.0649862755072231	0.40527133196210874	0.04103465284931338	0.04019683828073601	0.10817149698663472	0.31739855990229143	0.2903592078489859	0.2395655270030511	0.15267670524567156	71.99107750522649	-26487.678225782	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.7062240956515222	0.2004613875570602	0.47751797946979935	0.8841718160255079	0.7546917218067668	0.35511982519445334	1.2489216381073251	2.0418232567246597	0.7057488777586631	2.294426225874275	1.1013574154981967	1.03546234560473	1.136539481752109	0.7025743047267683	0.30202124144991127	0.32765380684891593	0.0	0.2004613875570602	0.47751797946979935	0.0	0.0	0.35511982519445334	1.2489216381073251	2.0418232567246597	0.0	2.294426225874275	1.1013574154981967	0.0	1.136539481752109	0.7025743047267683	0.30202124144991127	-16936.720273939118	0.0911648738242568
6508000	-71767.1564730133	-28319.873286171027	-43447.283186842265	-24764.296847819023	106.37850364751787	3938.213142580837	0.0024276685793114517	0.658879460915676	0.06501536395117048	0.4053530506034401	0.041046036007280344	0.040189351852769985	0.10815401277994242	0.3163026446924228	0.291006556069855	0.2395863198557779	0.15310447938194424	72.89421762895043	-26478.865902640227	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.0199599965045245	0.2694472767559	0.5360205157589472	0.4686627086512424	0.8727202769200504	0.4505091174837555	1.1957908722276236	2.2733254384636186	0.5580495079490425	2.08422871905303	1.118893419488671	0.6007824250961213	1.104210822575973	0.7542909187009698	0.3105949108771613	0.3548063715863879	0.0	0.2694472767559	0.5360205157589472	0.0	0.0	0.4505091174837555	1.1957908722276236	2.2733254384636186	0.0	2.08422871905303	1.118893419488671	0.0	1.104210822575973	0.7542909187009698	0.3105949108771613	-16936.47166171602	0.0911648738242568
6509000	-71774.21326819049	-28330.0159029778	-43444.19736521269	-24772.81535763078	107.72639047919093	3936.797787052814	0.0025264502446278587	0.658879460915676	0.06501536395117048	0.4053530506034401	0.041046036007280344	0.040189351852769985	0.10815401277994242	0.3163026446924228	0.291006556069855	0.2395863198557779	0.15310447938194424	72.14884542099684	-26476.837350777576	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.5336119113398957	0.3872388049523803	0.38455527697042613	0.6908996343077173	0.34543247379509745	0.47914158730260814	0.9559531471386115	2.2097417841434397	0.5692241390137208	2.3122875425969527	0.9818709994456548	0.7394354419363643	1.0402590904247868	0.8184154615873517	0.3912174686405745	0.3492123711285229	0.0	0.3872388049523803	0.38455527697042613	0.0	0.0	0.47914158730260814	0.9559531471386115	2.2097417841434397	0.0	2.3122875425969527	0.9818709994456548	0.0	1.0402590904247868	0.8184154615873517	0.3912174686405745	-16936.218753806206	0.09170233310919355
6510000	-71770.01381680882	-28327.60431588724	-43442.409500921574	-24767.956877488832	108.3472854566935	3937.4610778264973	0.0025591216939959828	0.658879460915676	0.06501536395117048	0.4053530506034401	0.041046036007280344	0.040189351852769985	0.10815401277994242	0.3163026446924228	0.291006556069855	0.2395863198557779	0.15310447938194424	71.8422279187994	-26474.888001643227	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.3044282617510434	0.3283742774034603	0.5051816805860377	0.7200001828816721	0.10024264682802893	0.5080872561579663	1.1693041068814798	2.0631688298308113	0.42186837279271405	2.159373244396301	1.090038303102509	0.4355383304725817	1.1455022749396955	0.6145527457427723	0.41355714708238217	0.33718870121002886	0.0	0.3283742774034603	0.5051816805860377	0.0	0.0	0.5080872561579663	1.1693041068814798	2.0631688298308113	0.0	2.159373244396301	1.090038303102509	0.0	1.1455022749396955	0.6145527457427723	0.41355714708238217	-16936.279579117698	0.09170233310919355
6511000	-71761.56900336762	-28319.33673377116	-43442.23226959646	-24764.655528039548	106.53943331223361	3931.4913463620064	0.002462091290834676	0.658879460915676	0.06501536395117048	0.4053530506034401	0.041046036007280344	0.040189351852769985	0.10815401277994242	0.3163026446924228	0.291006556069855	0.2395863198557779	0.15310447938194424	72.63705124219531	-26472.744155596396	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.6673364033263258	0.32367113684090537	0.5007842350456941	0.9677455015310739	0.17071715648181743	0.45899875425756526	1.1422116910398659	2.0637487474050165	0.8350403177984511	2.620123690983959	1.2724370229796853	1.4240884163845633	0.9648258445826664	0.7206501529939408	0.28295312336816975	0.33251307124639745	0.0	0.32367113684090537	0.5007842350456941	0.0	0.0	0.45899875425756526	1.1422116910398659	2.0637487474050165	0.0	2.620123690983959	1.2724370229796853	0.0	0.9648258445826664	0.7206501529939408	0.28295312336816975	-16936.813030860285	0.08992880804609821
6512000	-71764.26567433828	-28314.774700906924	-43449.490973431355	-24756.96026302679	106.26311895920512	3935.050510058144	0.002292167824797204	0.658879460915676	0.06501536395117048	0.4053530506034401	0.041046036007280344	0.040189351852769985	0.10815401277994242	0.3163026446924228	0.291006556069855	0.2395863198557779	0.15310447938194424	74.41626405769368	-26477.621228197822	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.6030146701566634	0.33807389608678196	0.4589651929125536	0.6814351339995665	0.1690386597924507	0.8226111061716442	1.371920215026637	2.2751013247198646	0.6217369089806208	3.0668857644151983	1.297502734737294	2.6246876968495534	1.8868869955729937	0.8085668593920218	0.3598912137841097	0.32338859226311023	0.0	0.33807389608678196	0.4589651929125536	0.0	0.0	0.8226111061716442	1.371920215026637	2.2751013247198646	0.0	3.0668857644151983	1.297502734737294	0.0	1.8868869955729937	0.8085668593920218	0.3598912137841097	-16936.227282333824	0.09258964818811234
6513000	-71757.0398677683	-28300.347865843665	-43456.69200192463	-24747.557695795258	106.09288732002628	3938.7037598289917	0.0023898619472404107	0.658879460915676	0.06501536395117048	0.4053530506034401	0.041046036007280344	0.03126071665937748	0.10815401277994242	0.3163026446924228	0.291006556069855	0.2395863198557779	0.15310447938194424	74.01837413810162	-26482.43649233798	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.8300345125357128	0.42730668370932695	0.5216228711757895	0.6623014569455102	0.22481227732398096	0.6391326937458565	1.4473210566593808	3.518531235579	0.5315210014397271	3.3208169515408903	2.0493994224118137	1.5244179407532588	1.6369967887978236	1.1554111482273375	0.37967256163154783	0.3526221593138454	0.0	0.42730668370932695	0.5216228711757895	0.0	0.0	0.6391326937458565	1.4473210566593808	3.518531235579	0.0	3.3208169515408903	2.0493994224118137	0.0	1.6369967887978236	1.1554111482273375	0.37967256163154783	-16937.28851318667	0.09356944678022715
6514000	-71771.64016419284	-28308.63485134779	-43463.00531284505	-24760.937191479337	113.91605011364791	3955.8110382750383	0.002465432299825662	0.658879460915676	0.058763313334620516	0.4053530506034401	0.041046036007280344	0.03126071665937748	0.10815401277994242	0.3163026446924228	0.291006556069855	0.2395863198557779	0.15310447938194424	75.21968501916258	-26487.36086339873	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.4368683147866643	0.3830813209399474	0.6328813337336174	1.0180052671928939	0.37933732615639315	0.4838753634330065	1.6457848490047486	3.597627297272326	0.4317967029437655	3.6011157520799393	1.8510703278430465	1.1708467422355633	1.356591973159386	0.981049317384941	0.6037703996151891	0.34771808682752703	0.0	0.3830813209399474	0.6328813337336174	0.0	0.0	0.4838753634330065	1.6457848490047486	3.597627297272326	0.0	3.6011157520799393	1.8510703278430465	0.0	1.356591973159386	0.981049317384941	0.6037703996151891	-16938.0676214979	0.09239165935318856
6515000	-71757.57668758876	-28297.84660798248	-43459.730079606285	-24751.967751831322	106.33616468610859	3940.6347682938895	0.002515645447875307	0.658879460915676	0.058763313334620516	0.4053530506034401	0.041046036007280344	0.03126071665937748	0.10815401277994242	0.3163026446924228	0.291006556069855	0.2395863198557779	0.15310447938194424	73.53704148442552	-26486.031784873532	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	2.0517741540393533	0.4193583893544728	0.7133750291154863	1.0485755579524914	0.22306542287903716	0.621595356662126	1.4613064968325948	2.9360265736689932	0.24285414756276655	3.3014162126135527	1.7903190549145738	1.9693640925896578	1.0474709791979835	0.8445818721447717	0.44243962847073415	0.32706553717102393	0.0	0.4193583893544728	0.7133750291154863	0.0	0.0	0.621595356662126	1.4613064968325948	2.9360265736689932	0.0	3.3014162126135527	1.7903190549145738	0.0	1.0474709791979835	0.8445818721447717	0.44243962847073415	-16936.665460731547	0.09239165935318856
6516000	-71764.01950255188	-28297.77335569985	-43466.24614685202	-24751.917135383075	107.85758548824705	3944.6224366214424	0.002511913177356017	0.6588735826916453	0.05873683053853673	0.4052034169626639	0.04103703476024163	0.031255904454877755	0.10817733901335043	0.31726286289573646	0.2904960355441806	0.23958127997773263	0.1526598215823504	72.45508401265307	-26493.32329559598	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	2.2641506253216686	0.35084164352925273	0.7177819208547825	1.2518727672786725	0.40894388661642295	0.52601337167122	1.2954186572700552	2.7113326531655697	0.20997642702110114	2.655720329201233	1.4415810037589996	0.7945736020305841	1.8555071435389818	0.9991344932634807	0.43197204464827554	0.3284766742048743	0.0	0.35084164352925273	0.7177819208547825	0.0	0.0	0.52601337167122	1.2954186572700552	2.7113326531655697	0.0	2.655720329201233	1.4415810037589996	0.0	1.8555071435389818	0.9991344932634807	0.43197204464827554	-16937.095220732954	0.0910696651651965
6517000	-71764.87200032415	-28299.187013984312	-43465.68498633983	-24750.385891610604	107.85758548824705	3944.188955416277	0.002295645774825437	0.6588735826916453	0.05873683053853673	0.4401887095461584	0.05085306016564555	0.031255904454877755	0.10817733901335043	0.31726286289573646	0.2989031408597145	0.23117417466219872	0.1526598215823504	72.00795139664942	-26493.588712643956	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.0630886082037114	0.3843554400321176	0.5944673030018862	0.3052181699053599	0.5587214151578023	0.6684812124179849	1.2397283579259037	2.8559187197263802	0.6065450848569925	3.123925002120389	1.1494510763835168	1.6598458235436073	1.2479539724389208	0.8132842640538043	0.5444479248017746	0.35241228365652527	0.0	0.3843554400321176	0.5944673030018862	0.0	0.0	0.6684812124179849	1.2397283579259037	2.8559187197263802	0.0	3.123925002120389	1.1494510763835168	0.0	1.2479539724389208	0.8132842640538043	0.5444479248017746	-16936.997210615104	0.091217086345898
6518000	-71775.92958401713	-28307.25032064781	-43468.67926336931	-24754.693162314525	106.55821909219806	3944.178778378118	0.0022916607615457076	0.6588735826916453	0.05873683053853673	0.4401887095461584	0.05085306016564555	0.031255904454877755	0.10817733901335043	0.31726286289573646	0.2989031408597145	0.23117417466219872	0.1526598215823504	74.6192699037602	-26494.77035601966	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.33948001645690035	0.25814702968621545	0.9565897696002962	0.523098372532222	0.5981232960961813	0.6021955882273372	1.6500894660639869	3.403529191553518	0.46536923904562943	3.996528628996232	1.6893574397803621	1.0591133605131244	1.7746489677992827	1.0411111215030204	0.4166740134644798	0.32518491966823176	0.0	0.25814702968621545	0.9565897696002962	0.0	0.0	0.6021955882273372	1.6500894660639869	3.403529191553518	0.0	3.996528628996232	1.6893574397803621	0.0	1.7746489677992827	1.0411111215030204	0.4166740134644798	-16936.89595347366	0.0919190857089215
6519000	-71776.79871520297	-28309.137574863435	-43467.661140339536	-24749.60334261245	106.55946118353312	3942.6649886130863	0.00249021670972278	0.6588256387672786	0.05872958535613974	0.4401276960903931	0.05084034030239893	0.03125917558699959	0.10815659453328358	0.31752696637498634	0.2986363807656109	0.23123191895710676	0.15260473390229592	74.83156249413993	-26496.72345723529	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.34290683194471583	0.24561846817537736	0.5079070481574739	1.0975762224163996	0.30005122496125497	0.6577711126619912	1.1084021754106108	2.453327270061312	0.5542328668669542	2.5589709494853277	0.9834357173908235	1.398515957950504	1.3855810927797287	0.9057185214564594	0.27483448016718065	0.36517252056480404	0.0	0.24561846817537736	0.5079070481574739	0.0	0.0	0.6577711126619912	1.1084021754106108	2.453327270061312	0.0	2.5589709494853277	0.9834357173908235	0.0	1.3855810927797287	0.9057185214564594	0.27483448016718065	-16937.805302173256	0.09370695686669507
6520000	-71767.65616508586	-28307.22681638928	-43460.42934869658	-24750.631787617043	106.42315130040599	3938.11303647666	0.0022337635474439384	0.6585784113763428	0.05871617958154853	0.4401819420147129	0.05085100433693279	0.03125397703498106	0.10816009166090683	0.3171642635387859	0.2988602519624859	0.2312552992100584	0.15272018528866982	74.83156249413993	-26489.679615182	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.7444222843699118	0.4350044460569276	0.6231933343924585	0.697861310807726	0.4598914063902279	0.5600631024216101	1.3041963960835292	2.6018345744213582	0.9511183257746779	2.443469463438032	1.427918656990478	1.5002717137483212	1.1734863647674154	0.8650870868629064	0.29836555826131633	0.34662666645764384	0.0	0.4350044460569276	0.6231933343924585	0.0	0.0	0.5600631024216101	1.3041963960835292	2.6018345744213582	0.0	2.443469463438032	1.427918656990478	0.0	1.1734863647674154	0.8650870868629064	0.29836555826131633	-16936.359770693176	0.09153168912019723
6521000	-71765.16840513902	-28303.758610141707	-43461.40979499731	-24750.562495372247	106.42457223155482	3938.000678515843	0.00232228413143822	0.6584158748600688	0.058724879517642346	0.44018168653074097	0.06549142127485306	0.031237439873519034	0.10813565644098475	0.3177010260516658	0.29852332710818397	0.23135300662655664	0.15242264021359372	73.46914251071975	-26489.411135007078	0	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.9735821021163868	0.3980669262759507	0.5236827739598917	0.7552046919273645	0.61777981896776	0.7237503746003571	1.4536495158668372	2.788969594333317	1.0101264412356739	2.8497868435175335	1.4238427968225533	1.230570271430583	1.321321851189471	0.7922329133114567	0.31804550713252805	0.32615760722062753	0.0	0.3980669262759507	0.5236827739598917	0.0	0.0	0.7237503746003571	1.4536495158668372	2.788969594333317	0.0	2.8497868435175335	1.4238427968225533	0.0	1.321321851189471	0.7922329133114567	0.31804550713252805	-16936.349486379186	0.09153168912019723
